K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
20-15-6,48-0-18,3.17600,36.46000,0.00000,39.37800,1.00000,0.25800
20-15-6,48-0-18,3.20300,36.28700,0.00000,39.39700,1.00000,0.09300
20-15-6,48-0-18,3.19300,36.42300,0.00000,39.19800,1.00000,0.41800
20-15-6,48-0-18,3.19100,36.31000,0.00000,39.29700,1.00000,0.20400
20-15-6,48-0-18,3.19500,36.25800,0.00000,39.26300,1.00000,0.19000
20-15-6,48-0-18,3.20700,36.38900,0.00000,39.26200,1.00000,0.33400
20-15-6,48-0-18,3.20900,36.52500,0.00000,39.14200,1.00000,0.59200
20-15-6,48-0-18,3.19900,36.48500,0.00000,39.43100,1.00000,0.25300
20-15-6,48-0-18,3.17700,36.29600,0.00000,39.38200,1.00000,0.09100
20-15-6,48-0-18,3.21800,36.18300,0.00000,39.27400,1.00000,0.12700
20-15-6,48-0-18,3.22200,36.41400,0.00000,39.40400,1.00000,0.23200
20-15-6,48-0-18,3.19700,36.34200,0.00000,39.37400,1.00000,0.16500
20-15-6,48-0-18,3.20800,36.38600,0.00000,39.36200,1.00000,0.23200
20-15-6,48-0-18,3.18600,36.55400,0.00000,39.42500,1.00000,0.31500
20-15-6,48-0-18,3.18300,36.22400,0.00000,39.47100,0.00000,-0.06400
20-15-6,48-0-18,3.18100,36.36500,0.00000,39.44400,1.00000,0.10200
20-15-6,48-0-18,3.19400,36.48900,0.00000,39.45900,1.00000,0.22400
20-15-6,48-0-18,3.20100,36.44300,0.00000,39.42900,1.00000,0.21500
20-15-6,48-0-18,3.21100,36.48600,0.00000,39.47500,1.00000,0.22200
20-15-6,48-0-18,3.21200,36.41900,0.00000,39.25600,1.00000,0.37500
20-15-6,48-0-18,3.17200,36.36900,0.00000,39.29400,1.00000,0.24700
20-15-6,48-0-18,3.22400,36.31300,0.00000,39.45700,1.00000,0.08000
20-15-6,48-0-18,3.20400,36.38600,0.00000,39.34400,1.00000,0.24600
20-15-6,48-0-18,3.18700,36.28000,0.00000,39.30600,1.00000,0.16100
20-15-6,48-0-18,3.20100,36.38700,0.00000,39.36700,1.00000,0.22100
20-15-6,48-0-18,3.17600,36.25200,0.00000,39.38600,1.00000,0.04200
20-15-6,48-0-18,3.20400,36.45100,0.00000,39.33200,1.00000,0.32300
20-15-6,48-0-18,3.20800,36.24100,0.00000,39.37700,1.00000,0.07200
20-15-6,48-0-18,3.19700,36.17500,0.00000,39.41000,0.00000,-0.03800
20-15-6,48-0-18,3.20800,36.32200,0.00000,39.29300,1.00000,0.23700
20-15-6,48-0-18,3.18000,36.35500,0.00000,39.48200,1.00000,0.05300
20-15-6,48-0-18,3.18400,36.29300,0.00000,39.33200,1.00000,0.14500
20-15-6,48-0-18,3.18200,36.48000,0.00000,39.22100,1.00000,0.44100
20-15-6,48-0-18,3.17600,36.30400,0.00000,39.34200,1.00000,0.13800
20-15-6,48-0-18,3.18000,36.41800,0.00000,39.17600,1.00000,0.42200
20-15-6,48-0-18,3.19100,36.49300,0.00000,39.20000,1.00000,0.48400
20-15-6,48-0-18,3.17300,36.46900,0.00000,39.54900,1.00000,0.09300
20-15-6,48-0-18,3.17700,36.37100,0.00000,39.37800,1.00000,0.17000
20-15-6,48-0-18,3.22300,36.69500,0.00000,39.42800,1.00000,0.49000
20-15-6,48-0-18,3.18900,36.37200,0.00000,39.45200,1.00000,0.10900
20-15-6,48-0-18,3.17100,36.32400,0.00000,39.41600,1.00000,0.07900
20-15-6,48-0-18,3.17500,36.29000,0.00000,39.40300,1.00000,0.06200
20-15-6,48-0-18,3.20100,36.47600,0.00000,39.36900,1.00000,0.30800
20-15-6,48-0-18,3.20400,36.31800,0.00000,39.44600,1.00000,0.07600
20-15-6,48-0-18,3.18900,36.29900,0.00000,39.35800,1.00000,0.13000
20-15-6,48-0-18,3.18100,36.48500,0.00000,39.49800,1.00000,0.16800
20-15-6,48-0-18,3.20400,36.47700,0.00000,39.38000,1.00000,0.30100
20-15-6,48-0-18,3.17900,36.28100,0.00000,39.49200,0.00000,-0.03200
20-15-6,48-0-18,3.19800,36.51500,0.00000,39.33500,1.00000,0.37800
20-15-6,48-0-18,3.22400,36.34500,0.00000,39.39600,1.00000,0.17300
20-15-6,48-0-18,3.22100,36.45500,0.00000,39.25800,1.00000,0.41800
20-15-6,48-0-18,3.18600,36.51000,0.00000,39.33000,1.00000,0.36600
20-15-6,48-0-18,3.20100,36.33500,0.00000,39.37200,1.00000,0.16400
20-15-6,48-0-18,3.19700,36.32900,0.00000,39.22600,1.00000,0.30000
20-15-6,48-0-18,3.19100,36.48000,0.00000,39.56000,1.00000,0.11100
20-15-6,48-0-18,3.19300,36.22200,0.00000,39.30100,1.00000,0.11400
20-15-6,48-0-18,3.17500,36.44000,0.00000,39.32000,1.00000,0.29500
20-15-6,48-0-18,3.20300,36.38000,0.00000,39.38100,1.00000,0.20200
20-15-6,48-0-18,3.22000,36.26300,0.00000,39.42000,1.00000,0.06300
20-15-6,48-0-18,3.19300,36.17200,0.00000,39.29000,1.00000,0.07500
20-15-6,48-0-18,3.21000,36.38800,0.00000,39.48400,1.00000,0.11400
20-15-6,48-0-18,3.18000,36.26000,0.00000,39.39500,1.00000,0.04500
20-15-6,48-0-18,3.21200,36.22800,0.00000,39.42400,1.00000,0.01600
20-15-6,48-0-18,3.19800,36.32900,0.00000,39.37400,1.00000,0.15300
20-15-6,48-0-18,3.21600,36.49600,0.00000,39.42400,1.00000,0.28800
20-15-6,48-0-18,3.18000,36.28900,0.00000,39.26400,1.00000,0.20500
20-15-6,48-0-18,3.17400,36.48700,0.00000,39.32500,1.00000,0.33600
20-15-6,48-0-18,3.19900,36.18100,0.00000,39.31400,1.00000,0.06600
20-15-6,48-0-18,3.18700,36.54800,0.00000,39.49300,1.00000,0.24200
20-15-6,48-0-18,3.18800,36.37300,0.00000,39.45800,1.00000,0.10300
20-15-6,48-0-18,3.19700,36.43600,0.00000,39.38500,1.00000,0.24800
20-15-6,48-0-18,3.18400,36.41100,0.00000,39.49800,1.00000,0.09700
20-15-6,48-0-18,3.20900,36.48900,0.00000,39.44900,1.00000,0.24900
20-15-6,48-0-18,3.19600,36.22500,0.00000,39.40300,1.00000,0.01800
20-15-6,48-0-18,3.16800,36.36000,0.00000,39.46300,1.00000,0.06500
20-15-6,48-0-18,3.19600,36.59100,0.00000,39.33900,1.00000,0.44800
20-15-6,48-0-18,3.21600,36.27400,0.00000,39.25100,1.00000,0.23900
20-15-6,48-0-18,3.19700,36.43400,0.00000,39.19900,1.00000,0.43200
20-15-6,48-0-18,3.20800,36.27300,0.00000,39.36300,1.00000,0.11800
20-15-6,48-0-18,3.18700,36.34900,0.00000,39.22100,1.00000,0.31500
20-15-6,48-0-18,3.17600,36.33400,0.00000,39.35500,1.00000,0.15500
20-15-6,48-0-18,3.18400,36.39700,0.00000,39.46100,1.00000,0.12000
20-15-6,48-0-18,3.19800,36.24200,0.00000,39.58200,0.00000,-0.14200
20-15-6,48-0-18,3.18000,36.23900,0.00000,39.24400,1.00000,0.17500
20-15-6,48-0-18,3.20000,36.33800,0.00000,39.25700,1.00000,0.28100
20-15-6,48-0-18,3.20000,36.20100,0.00000,39.35700,1.00000,0.04400
20-15-6,48-0-18,3.18200,36.35200,0.00000,39.30000,1.00000,0.23400
20-15-6,48-0-18,3.21200,36.47200,0.00000,39.37900,1.00000,0.30500
20-15-6,48-0-18,3.19200,36.31800,0.00000,39.40100,1.00000,0.10900
20-15-6,48-0-18,3.20000,36.34200,0.00000,39.28100,1.00000,0.26100
20-15-6,48-0-18,3.18900,36.48600,0.00000,39.46000,1.00000,0.21500
20-15-6,48-0-18,3.18700,36.30800,0.00000,39.33300,1.00000,0.16200
20-15-6,48-0-18,3.21400,36.37300,0.00000,39.14100,1.00000,0.44600
20-15-6,48-0-18,3.19600,36.38400,0.00000,39.57200,1.00000,0.00800
20-15-6,48-0-18,3.18100,36.31300,0.00000,39.43700,1.00000,0.05700
20-15-6,48-0-18,3.18100,36.29800,0.00000,39.44200,1.00000,0.03700
20-15-6,48-0-18,3.23100,36.31900,0.00000,39.32300,1.00000,0.22700
20-15-6,48-0-18,3.19800,36.59100,0.00000,39.17700,1.00000,0.61200
20-15-6,48-0-18,3.20600,36.45300,0.00000,39.32700,1.00000,0.33200
20-15-6,48-0-18,3.18900,36.16500,0.00000,39.34200,1.00000,0.01200
20-15-6,48-0-18,3.18400,36.33700,0.00000,39.32600,1.00000,0.19500
20-15-6,48-0-18,3.18500,36.48500,0.00000,39.37700,1.00000,0.29300
20-15-6,48-0-18,3.18900,36.41800,0.00000,39.47400,1.00000,0.13300
20-15-6,48-0-18,3.20400,36.36800,0.00000,39.25700,1.00000,0.31500
20-15-6,48-0-18,3.17900,36.31900,0.00000,39.28300,1.00000,0.21500
20-15-6,48-0-18,3.19900,36.31700,0.00000,39.56400,0.00000,-0.04800
20-15-6,48-0-18,3.19500,36.42500,0.00000,39.50600,1.00000,0.11400
20-15-6,48-0-18,3.20500,36.30900,0.00000,39.50800,1.00000,0.00600
20-15-6,48-0-18,3.20900,36.30200,0.00000,39.40600,1.00000,0.10500
20-15-6,48-0-18,3.19800,36.32800,0.00000,39.31300,1.00000,0.21300
20-15-6,48-0-18,3.19700,36.41600,0.00000,39.33400,1.00000,0.27900
20-15-6,48-0-18,3.17500,36.25600,0.00000,39.19100,1.00000,0.24000
20-15-6,48-0-18,3.18100,36.36900,0.00000,39.19700,1.00000,0.35300
20-15-6,48-0-18,3.19000,36.34600,0.00000,39.37500,1.00000,0.16100
20-15-6,48-0-18,3.20600,36.48500,0.00000,39.48100,1.00000,0.21000
20-15-6,48-0-18,3.18300,36.28300,0.00000,39.26800,1.00000,0.19800
20-15-6,48-0-18,3.19000,36.53600,0.00000,39.38700,1.00000,0.33900
20-15-6,48-0-18,3.18700,36.53100,0.00000,39.35200,1.00000,0.36600
20-15-6,48-0-18,3.19900,36.33600,0.00000,39.40400,1.00000,0.13100
20-15-6,48-0-18,3.20500,36.31000,0.00000,39.36200,1.00000,0.15300
20-15-6,48-0-18,3.18400,36.35300,0.00000,39.36000,1.00000,0.17700
20-15-6,48-0-18,3.20200,36.45600,0.00000,39.18600,1.00000,0.47200
20-15-6,48-0-18,3.18700,36.44200,0.00000,39.49000,1.00000,0.13900
20-15-6,48-0-18,3.19500,36.39800,0.00000,39.40500,1.00000,0.18800
20-15-6,48-0-18,3.20500,36.51700,0.00000,39.26000,1.00000,0.46200
20-15-6,48-0-18,3.19500,36.25200,0.00000,39.36800,1.00000,0.07900
20-15-6,48-0-18,3.21800,36.36800,0.00000,39.34900,1.00000,0.23700
20-15-6,48-0-18,3.23400,36.23200,0.00000,39.23900,1.00000,0.22700
20-15-6,48-0-18,3.21000,36.35100,0.00000,39.47500,1.00000,0.08600
20-15-6,48-0-18,3.20400,36.52600,0.00000,39.44900,1.00000,0.28100
20-15-6,48-0-18,3.20000,36.42700,0.00000,39.26700,1.00000,0.36000
20-15-6,48-0-18,3.16700,36.27700,0.00000,39.37900,1.00000,0.06500
20-15-6,48-0-18,3.19500,36.36000,0.00000,39.54600,1.00000,0.00900
20-15-6,48-0-18,3.20500,36.22800,0.00000,39.31800,1.00000,0.11500
20-15-6,48-0-18,3.21200,36.27300,0.00000,39.41300,1.00000,0.07200
20-15-6,48-0-18,3.20200,36.33600,0.00000,39.39800,1.00000,0.14000
20-15-6,48-0-18,3.18300,36.53500,0.00000,39.28500,1.00000,0.43300
20-15-6,48-0-18,3.18900,36.29000,0.00000,39.40400,1.00000,0.07500
20-15-6,48-0-18,3.18400,36.32100,0.00000,39.14300,1.00000,0.36200
20-15-6,48-0-18,3.17800,36.32200,0.00000,39.34800,1.00000,0.15200
20-15-6,48-0-18,3.18700,36.37600,0.00000,39.38100,1.00000,0.18200
20-15-6,48-0-18,3.20800,36.31400,0.00000,39.31500,1.00000,0.20700
20-15-6,48-0-18,3.19100,36.39200,0.00000,39.50300,1.00000,0.08000
20-15-6,48-0-18,3.20800,36.36500,0.00000,39.47100,1.00000,0.10200
20-15-6,48-0-18,3.19200,36.31500,0.00000,39.50400,1.00000,0.00300
20-15-6,48-0-18,3.20700,36.35900,0.00000,39.41300,1.00000,0.15300
20-15-6,48-0-18,3.20500,36.40400,0.00000,39.28300,1.00000,0.32600
20-15-6,48-0-18,3.22000,36.24300,0.00000,39.31400,1.00000,0.14900
20-15-6,48-0-18,3.21000,36.34200,0.00000,39.49200,1.00000,0.06000
20-15-6,48-0-18,3.18900,36.25900,0.00000,39.46200,0.00000,-0.01400
20-15-6,48-0-18,3.20000,36.43900,0.00000,39.34700,1.00000,0.29200
20-15-6,48-0-18,3.19200,36.47100,0.00000,39.23100,1.00000,0.43200
20-15-6,48-0-18,3.20700,36.38000,0.00000,39.44200,1.00000,0.14500
20-15-6,48-0-18,3.20600,36.33500,0.00000,39.57100,0.00000,-0.03000
20-15-6,48-0-18,3.20100,36.33900,0.00000,39.31600,1.00000,0.22400
20-15-6,48-0-18,3.18100,36.27200,0.00000,39.30400,1.00000,0.14900
20-15-6,48-0-18,3.18700,36.32900,0.00000,39.38200,1.00000,0.13400
20-15-6,48-0-18,3.19500,36.36100,0.00000,39.44400,1.00000,0.11200
20-15-6,48-0-18,3.21600,36.23000,0.00000,39.28500,1.00000,0.16100
20-15-6,48-0-18,3.18900,36.30900,0.00000,39.42200,1.00000,0.07600
20-15-6,48-0-18,3.21300,36.25400,0.00000,39.46800,0.00000,-0.00100
20-15-6,48-0-18,3.22700,36.39100,0.00000,39.17700,1.00000,0.44100
20-15-6,48-0-18,3.19700,36.35300,0.00000,39.33300,1.00000,0.21700
20-15-6,48-0-18,3.19100,36.42700,0.00000,39.17500,1.00000,0.44300
20-15-6,48-0-18,3.20100,36.25400,0.00000,39.20000,1.00000,0.25500
20-15-6,48-0-18,3.18500,36.44600,0.00000,39.36400,1.00000,0.26700
20-15-6,48-0-18,3.20000,36.42100,0.00000,39.24700,1.00000,0.37400
20-15-6,48-0-18,3.20300,36.31700,0.00000,39.32200,1.00000,0.19800
20-15-6,48-0-18,3.19800,36.39500,0.00000,39.35300,1.00000,0.24000
20-15-6,48-0-18,3.22400,36.40300,0.00000,39.35100,1.00000,0.27600
20-15-6,48-0-18,3.20400,36.27000,0.00000,39.39700,1.00000,0.07700
20-15-6,48-0-18,3.18900,36.22000,0.00000,39.34100,1.00000,0.06800
20-15-6,48-0-18,3.19500,36.33400,0.00000,39.39800,1.00000,0.13100
20-15-6,48-0-18,3.18700,36.29200,0.00000,39.35800,1.00000,0.12100
20-15-6,48-0-18,3.21500,36.51100,0.00000,39.31800,1.00000,0.40800
20-15-6,48-0-18,3.18500,36.67800,0.00000,39.37200,1.00000,0.49100
20-15-6,48-0-18,3.18400,36.43700,0.00000,39.33500,1.00000,0.28600
20-15-6,48-0-18,3.19000,36.28400,0.00000,39.36100,1.00000,0.11300
20-15-6,48-0-18,3.18900,36.54400,0.00000,39.50500,1.00000,0.22800
20-15-6,48-0-18,3.19600,36.54400,0.00000,39.44800,1.00000,0.29200
20-15-6,48-0-18,3.18900,36.54900,0.00000,39.39900,1.00000,0.33900
20-15-6,48-0-18,3.19400,36.47300,0.00000,39.34400,1.00000,0.32300
20-15-6,48-0-18,3.18600,36.20900,0.00000,39.33500,1.00000,0.06000
20-15-6,48-0-18,3.21000,36.42100,0.00000,39.27300,1.00000,0.35800
20-15-6,48-0-18,3.21500,36.37200,0.00000,39.22500,1.00000,0.36200
20-15-6,48-0-18,3.22400,36.47500,0.00000,39.42200,1.00000,0.27700
20-15-6,48-0-18,3.18500,36.30800,0.00000,39.42200,1.00000,0.07100
20-15-6,48-0-18,3.20500,36.21200,0.00000,39.22300,1.00000,0.19400
20-15-6,48-0-18,3.20300,36.44100,0.00000,39.26500,1.00000,0.37900
20-15-6,48-0-18,3.21400,36.44200,0.00000,39.25600,1.00000,0.40000
20-15-6,48-0-18,3.18500,36.49000,0.00000,39.39500,1.00000,0.28000
20-15-6,48-0-18,3.18300,36.45000,0.00000,39.35300,1.00000,0.28000
20-15-6,48-0-18,3.19700,36.39500,0.00000,39.37500,1.00000,0.21700
20-15-6,48-0-18,3.20600,36.57900,0.00000,39.40500,1.00000,0.38000
20-15-6,48-0-18,3.21000,36.35000,0.00000,39.39900,1.00000,0.16100
20-15-6,48-0-18,3.19800,36.35900,0.00000,39.44100,1.00000,0.11600
20-15-6,48-0-18,3.21100,36.27400,0.00000,39.27700,1.00000,0.20800
20-15-6,48-0-18,3.20700,36.47600,0.00000,39.24200,1.00000,0.44100
20-15-6,48-0-18,3.20300,36.44900,0.00000,39.38200,1.00000,0.27000
20-15-6,48-0-18,3.17800,36.34300,0.00000,39.52300,0.00000,-0.00200
20-15-6,48-0-18,3.20300,36.31100,0.00000,39.35600,1.00000,0.15800
20-15-6,48-0-18,3.17100,36.18200,0.00000,39.31200,1.00000,0.04100
20-15-6,48-0-18,3.19000,36.34000,0.00000,39.36700,1.00000,0.16300
20-15-6,48-0-18,3.18100,36.29200,0.00000,39.31500,1.00000,0.15800
20-15-6,48-0-18,3.21200,36.32500,0.00000,39.35000,1.00000,0.18700
20-15-6,48-0-18,3.18900,36.35100,0.00000,39.21300,1.00000,0.32700
20-15-6,48-0-18,3.19200,36.34200,0.00000,39.49600,1.00000,0.03800
20-15-6,48-0-18,3.21500,36.17500,0.00000,39.23000,1.00000,0.16000
20-15-6,48-0-18,3.20300,36.42000,0.00000,39.48500,1.00000,0.13800
20-15-6,48-0-18,3.18700,36.51100,0.00000,39.33700,1.00000,0.36100
20-15-6,48-0-18,3.18800,36.31900,0.00000,39.31100,1.00000,0.19600
20-15-6,48-0-18,3.17800,36.41900,0.00000,39.41900,1.00000,0.17800
20-15-6,48-0-18,3.21800,36.38500,0.00000,39.27100,1.00000,0.33200
20-15-6,48-0-18,3.20400,36.32100,0.00000,39.56200,0.00000,-0.03700
20-15-6,48-0-18,3.20600,36.49300,0.00000,39.31100,1.00000,0.38800
20-15-6,48-0-18,3.19100,36.41700,0.00000,39.28700,1.00000,0.32100
20-15-6,48-0-18,3.19800,36.48000,0.00000,39.48000,1.00000,0.19800
20-15-6,48-0-18,3.20000,36.37400,0.00000,39.34100,1.00000,0.23300
20-15-6,48-0-18,3.19900,36.48300,0.00000,39.34200,1.00000,0.34000
20-15-6,48-0-18,3.18800,36.30500,0.00000,39.44100,1.00000,0.05200
20-15-6,48-0-18,3.20000,36.28400,0.00000,39.32500,1.00000,0.15900
20-15-6,48-0-18,3.23000,36.47100,0.00000,39.37400,1.00000,0.32700
20-15-6,48-0-18,3.19000,36.28600,0.00000,39.45800,1.00000,0.01800
20-15-6,48-0-18,3.19200,36.39900,0.00000,39.34600,1.00000,0.24500
20-15-6,48-0-18,3.22300,36.27700,0.00000,39.15400,1.00000,0.34600
20-15-6,48-0-18,3.18300,36.41800,0.00000,39.39000,1.00000,0.21100
20-15-6,48-0-18,3.20700,36.42700,0.00000,39.35400,1.00000,0.28000
20-15-6,48-0-18,3.21800,36.10200,0.00000,39.34200,0.00000,-0.02200
20-15-6,48-0-18,3.22000,36.42900,0.00000,39.25500,1.00000,0.39400
20-15-6,48-0-18,3.19000,36.44600,0.00000,39.37200,1.00000,0.26400
20-15-6,48-0-18,3.19400,36.35800,0.00000,39.49600,1.00000,0.05600
20-15-6,48-0-18,3.16700,36.38800,0.00000,39.20800,1.00000,0.34700
20-15-6,48-0-18,3.18800,36.23800,0.00000,39.49800,0.00000,-0.07200
20-15-6,48-0-18,3.20900,36.25800,0.00000,39.31900,1.00000,0.14800
20-15-6,48-0-18,3.21200,36.22100,0.00000,39.36000,1.00000,0.07300
20-15-6,48-0-18,3.18900,36.47200,0.00000,39.32200,1.00000,0.33900
20-15-6,48-0-18,3.20500,36.27800,0.00000,39.35900,1.00000,0.12400
20-15-6,48-0-18,3.19200,36.37900,0.00000,39.25300,1.00000,0.31800
20-15-6,48-0-18,3.19400,36.43600,0.00000,39.39200,1.00000,0.23800
20-15-6,48-0-18,3.22100,36.46800,0.00000,39.28200,1.00000,0.40700
20-15-6,48-0-18,3.22000,36.29900,0.00000,39.30500,1.00000,0.21400
20-15-6,48-0-18,3.19500,36.45800,0.00000,39.36300,1.00000,0.29000
20-15-6,48-0-18,3.21400,36.41600,0.00000,39.40700,1.00000,0.22300
20-15-6,48-0-18,3.18100,36.41600,0.00000,39.27000,1.00000,0.32700
20-15-6,48-0-18,3.18400,36.41500,0.00000,39.55300,1.00000,0.04600
20-15-6,48-0-18,3.19700,36.38500,0.00000,39.31000,1.00000,0.27200
20-15-6,48-0-18,3.19900,36.36400,0.00000,39.17800,1.00000,0.38500
20-15-6,48-0-18,3.16900,36.56400,0.00000,39.29600,1.00000,0.43700
20-15-6,48-0-18,3.19900,36.45400,0.00000,39.33600,1.00000,0.31700
20-15-6,48-0-18,3.20500,36.39200,0.00000,39.29300,1.00000,0.30400
20-15-6,48-0-18,3.21600,36.37100,0.00000,39.52900,1.00000,0.05800
20-15-6,48-0-18,3.18100,36.27200,0.00000,39.31400,1.00000,0.13900
20-15-6,48-0-18,3.21400,36.16000,0.00000,39.39200,0.00000,-0.01800
20-15-6,48-0-18,3.18700,36.44000,0.00000,39.26900,1.00000,0.35800
20-15-6,48-0-18,3.20300,35.98200,0.00000,39.42700,0.00000,-0.24200
20-15-6,48-0-18,3.21200,36.17300,0.00000,39.27600,1.00000,0.10900
20-15-6,48-0-18,3.20200,36.22800,0.00000,39.43100,0.00000,-0.00100
20-15-6,48-0-18,3.18700,36.45500,0.00000,39.41900,1.00000,0.22300
20-15-6,48-0-18,3.16400,36.23300,0.00000,39.25800,1.00000,0.13900
20-15-6,48-0-18,3.18600,36.30700,0.00000,39.40200,1.00000,0.09100
20-15-6,48-0-18,3.17100,36.35300,0.00000,39.36000,1.00000,0.16400
20-15-6,48-0-18,3.19600,36.31900,0.00000,39.38900,1.00000,0.12600
20-15-6,48-0-18,3.18700,36.37300,0.00000,39.31700,1.00000,0.24300
20-15-6,48-0-18,3.22400,36.46100,0.00000,39.38300,1.00000,0.30200
20-15-6,48-0-18,3.18200,36.49600,0.00000,39.42400,1.00000,0.25400
20-15-6,48-0-18,3.19700,36.38100,0.00000,39.32200,1.00000,0.25600
20-15-6,48-0-18,3.20000,36.18500,0.00000,39.29600,1.00000,0.08900
20-15-6,48-0-18,3.19400,36.49100,0.00000,39.30300,1.00000,0.38200
20-15-6,48-0-18,3.20400,36.19000,0.00000,39.43100,0.00000,-0.03700
20-15-6,48-0-18,3.18200,36.20500,0.00000,39.42800,0.00000,-0.04100
20-15-6,48-0-18,3.19700,36.33100,0.00000,39.40400,1.00000,0.12400
20-15-6,48-0-18,3.18800,36.28100,0.00000,39.45700,1.00000,0.01200
20-15-6,48-0-18,3.19300,36.49200,0.00000,39.18100,1.00000,0.50400
20-15-6,48-0-18,3.20200,36.35700,0.00000,39.40300,1.00000,0.15600
20-15-6,48-0-18,3.20900,36.36400,0.00000,39.31800,1.00000,0.25500
20-15-6,48-0-18,3.17900,36.30300,0.00000,39.55500,0.00000,-0.07300
20-15-6,48-0-18,3.19200,36.40700,0.00000,39.42900,1.00000,0.17000
20-15-6,48-0-18,3.20600,36.47500,0.00000,39.26600,1.00000,0.41500
20-15-6,48-0-18,3.22100,36.38300,0.00000,39.25300,1.00000,0.35100
20-15-6,48-0-18,3.18200,36.53400,0.00000,39.35300,1.00000,0.36300
20-15-6,48-0-18,3.21800,36.39900,0.00000,39.38900,1.00000,0.22800
20-15-6,48-0-18,3.19900,36.28400,0.00000,39.34100,1.00000,0.14200
20-15-6,48-0-18,3.21000,36.23300,0.00000,39.48100,0.00000,-0.03800
20-15-6,48-0-18,3.20300,36.40900,0.00000,39.27800,1.00000,0.33400
20-15-6,48-0-18,3.19300,36.46700,0.00000,39.33600,1.00000,0.32400
20-15-6,48-0-18,3.21400,36.28200,0.00000,39.35600,1.00000,0.14000
20-15-6,48-0-18,3.20000,36.28200,0.00000,39.33300,1.00000,0.14900
