K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
18-49-28,15-21-22,6.21030,4.75530,0.00000,10.97110,0.00000,-0.00550
32-18-0,33-20-0,35.79750,35.29150,34.01200,37.08710,0.00000,-0.01010
32-8-15,21-6-18,7.50770,6.84620,0.00000,13.87300,1.00000,0.48090
93-15-37,0-15-8,3.08650,36.80630,1.06490,38.80200,1.00000,0.02590
32-20-37,76-2-0,3.29630,36.00600,0.00000,39.28810,1.00000,0.01420
8-48-33,20-48-0,8.06860,36.85560,1.97270,38.92360,1.00000,4.02790
18-37-67,67-22-8,5.34620,8.10830,1.10230,11.67020,1.00000,0.68200
20-28-61,33-93-37,3.87780,3.06500,0.00000,6.93910,1.00000,0.00370
37-49-67,15-6-32,3.33880,3.42710,0.00000,6.76630,0.00000,-0.00040
15-2-61,49-48-32,3.46120,4.44000,0.00000,7.92370,0.00000,-0.02250
22-6-28,18-32-67,4.58590,5.61040,0.00000,10.18640,1.00000,0.00990
20-8-0,21-76-6,36.79880,4.59960,0.00000,40.45330,1.00000,0.94510
67-22-21,32-93-21,4.78500,4.81310,2.50220,7.08220,1.00000,0.01370
15-18-37,2-49-21,5.31070,5.04100,0.00000,10.36780,0.00000,-0.01610
15-33-20,21-22-6,3.12820,4.77850,0.00000,7.91700,0.00000,-0.01030
6-93-8,22-76-21,7.47850,4.71930,0.00000,11.70410,1.00000,0.49370
28-33-18,37-48-0,6.04490,36.86420,0.00000,38.99510,1.00000,3.91400
2-18-32,15-2-76,5.80390,3.39800,1.30470,7.90880,0.00000,-0.01160
18-48-37,93-2-6,6.21440,3.43740,0.00000,9.63170,1.00000,0.02010
0-18-33,0-22-18,34.82230,34.86320,34.55240,35.16120,0.00000,-0.02810
21-67-48,28-6-61,4.81090,3.83520,0.00000,8.62570,1.00000,0.02040
93-6-67,37-15-61,3.24250,3.16300,0.00000,6.29290,1.00000,0.11260
93-18-6,8-0-20,5.38190,36.84430,0.00000,39.31420,1.00000,2.91200
76-2-20,49-2-6,3.32170,3.63140,1.30260,5.62740,1.00000,0.02310
22-48-8,48-8-2,8.74460,8.32660,7.24310,10.09410,0.00000,-0.26600
28-2-37,61-76-48,4.04260,4.09040,0.00000,8.12400,1.00000,0.00900
