K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
0-6-8,0-20,36.48000,35.20000,34.02000,37.94000,0.00000,-0.28000
0-6-8,0-20,36.99000,34.96000,34.13000,37.38000,1.00000,0.44000
0-6-8,0-20,36.16000,34.95000,34.50000,38.11000,0.00000,-1.50000
0-6-8,0-20,36.56000,35.54000,34.30000,37.56000,1.00000,0.24000
0-6-8,0-20,36.73000,35.22000,33.96000,37.44000,1.00000,0.55000
0-6-8,0-20,36.66000,35.13000,34.35000,38.25000,0.00000,-0.81000
0-6-8,0-20,36.33000,35.38000,34.20000,38.10000,0.00000,-0.59000
0-6-8,0-20,36.59000,34.33000,34.63000,38.02000,0.00000,-1.73000
0-6-8,0-20,36.23000,35.05000,34.18000,38.00000,0.00000,-0.90000
0-6-8,0-20,36.94000,34.97000,34.85000,37.45000,0.00000,-0.39000
0-6-8,0-20,36.96000,34.95000,33.81000,37.69000,1.00000,0.41000
0-6-8,0-20,37.09000,35.14000,34.20000,37.90000,1.00000,0.13000
0-6-8,0-20,36.50000,34.99000,34.02000,37.96000,0.00000,-0.49000
0-6-8,0-20,36.83000,34.92000,34.28000,37.91000,0.00000,-0.44000
0-6-8,0-20,36.94000,34.89000,33.62000,37.57000,1.00000,0.64000
0-6-8,0-20,36.97000,35.38000,33.64000,37.38000,1.00000,1.33000
0-6-8,0-20,37.01000,34.52000,33.87000,37.25000,1.00000,0.41000
0-6-8,0-20,37.08000,34.58000,34.24000,37.78000,0.00000,-0.36000
0-6-8,0-20,36.47000,35.29000,34.07000,38.49000,0.00000,-0.80000
0-6-8,0-20,36.55000,35.46000,34.92000,37.98000,0.00000,-0.89000
0-6-8,0-20,36.09000,35.68000,33.76000,37.62000,1.00000,0.39000
0-6-8,0-20,36.62000,35.16000,34.61000,37.60000,0.00000,-0.43000
0-6-8,0-20,37.23000,35.17000,34.00000,38.24000,1.00000,0.16000
0-6-8,0-20,36.68000,35.03000,34.05000,37.63000,1.00000,0.03000
0-6-8,0-20,36.24000,34.89000,34.26000,38.16000,0.00000,-1.29000
0-6-8,0-20,36.28000,35.19000,34.36000,37.93000,0.00000,-0.82000
0-6-8,0-20,36.66000,35.23000,34.78000,37.64000,0.00000,-0.53000
0-6-8,0-20,37.22000,34.99000,33.95000,37.62000,1.00000,0.64000
0-6-8,0-20,36.72000,35.94000,34.11000,37.20000,1.00000,1.35000
0-6-8,0-20,36.31000,35.10000,34.38000,37.65000,0.00000,-0.62000
0-6-8,0-20,36.58000,35.08000,33.57000,37.42000,1.00000,0.67000
0-6-8,0-20,36.83000,34.61000,33.60000,37.34000,1.00000,0.50000
0-6-8,0-20,36.96000,34.99000,33.81000,37.62000,1.00000,0.52000
0-6-8,0-20,37.09000,35.07000,33.62000,37.75000,1.00000,0.79000
0-6-8,0-20,36.53000,35.06000,34.78000,37.52000,0.00000,-0.71000
0-6-8,0-20,36.77000,35.40000,34.22000,37.24000,1.00000,0.71000
0-6-8,0-20,36.55000,34.91000,33.93000,38.34000,0.00000,-0.81000
0-6-8,0-20,37.32000,35.27000,34.24000,38.03000,1.00000,0.32000
0-6-8,0-20,36.45000,34.33000,33.74000,37.29000,0.00000,-0.25000
0-6-8,0-20,36.49000,35.42000,34.07000,37.82000,1.00000,0.02000
0-6-8,0-20,37.03000,35.04000,34.08000,37.85000,1.00000,0.14000
0-6-8,0-20,36.38000,35.22000,33.88000,37.62000,1.00000,0.10000
0-6-8,0-20,36.56000,34.24000,33.76000,37.91000,0.00000,-0.87000
0-6-8,0-20,36.64000,34.52000,34.08000,38.05000,0.00000,-0.97000
0-6-8,0-20,36.09000,34.93000,33.68000,37.99000,0.00000,-0.65000
0-6-8,0-20,36.67000,35.24000,33.83000,37.40000,1.00000,0.68000
0-6-8,0-20,36.56000,34.85000,34.31000,37.85000,0.00000,-0.75000
0-6-8,0-20,36.73000,35.20000,34.12000,38.00000,0.00000,-0.19000
0-6-8,0-20,36.67000,34.81000,34.25000,38.11000,0.00000,-0.88000
0-6-8,0-20,36.29000,35.06000,34.78000,37.73000,0.00000,-1.16000
0-6-8,0-20,36.72000,35.80000,34.10000,37.76000,1.00000,0.66000
0-6-8,0-20,36.27000,35.53000,33.99000,37.10000,1.00000,0.71000
0-6-8,0-20,36.69000,35.01000,33.46000,37.97000,1.00000,0.27000
0-6-8,0-20,37.02000,34.96000,34.01000,38.20000,0.00000,-0.23000
0-6-8,0-20,36.62000,35.19000,34.62000,36.95000,1.00000,0.24000
0-6-8,0-20,36.94000,35.15000,34.12000,37.82000,1.00000,0.15000
0-6-8,0-20,36.74000,35.06000,33.98000,37.67000,1.00000,0.15000
0-6-8,0-20,36.52000,35.65000,34.40000,37.75000,1.00000,0.02000
0-6-8,0-20,36.04000,34.69000,33.73000,37.78000,0.00000,-0.78000
0-6-8,0-20,36.36000,34.92000,33.70000,37.71000,0.00000,-0.13000
0-6-8,0-20,36.78000,34.96000,33.79000,37.62000,1.00000,0.33000
0-6-8,0-20,36.99000,35.10000,33.64000,37.48000,1.00000,0.97000
0-6-8,0-20,36.99000,34.61000,34.26000,38.02000,0.00000,-0.68000
0-6-8,0-20,36.43000,35.31000,33.83000,37.56000,1.00000,0.35000
0-6-8,0-20,36.75000,35.16000,34.22000,37.64000,1.00000,0.05000
0-6-8,0-20,36.54000,35.11000,34.06000,38.08000,0.00000,-0.49000
0-6-8,0-20,35.91000,34.93000,34.57000,37.97000,0.00000,-1.70000
0-6-8,0-20,36.88000,35.50000,34.11000,37.48000,1.00000,0.79000
0-6-8,0-20,36.36000,35.08000,34.47000,37.29000,0.00000,-0.32000
0-6-8,0-20,37.04000,34.98000,33.17000,37.66000,1.00000,1.19000
0-6-8,0-20,37.28000,35.28000,34.09000,37.98000,1.00000,0.49000
0-6-8,0-20,36.86000,35.08000,33.96000,38.13000,0.00000,-0.15000
0-6-8,0-20,36.68000,34.86000,34.24000,38.09000,0.00000,-0.79000
0-6-8,0-20,36.84000,34.81000,34.06000,37.48000,1.00000,0.11000
0-6-8,0-20,36.33000,34.95000,33.69000,37.97000,0.00000,-0.38000
0-6-8,0-20,36.66000,35.21000,33.93000,37.39000,1.00000,0.55000
0-6-8,0-20,36.64000,36.11000,34.11000,37.91000,1.00000,0.73000
0-6-8,0-20,36.72000,34.90000,33.58000,38.16000,0.00000,-0.12000
0-6-8,0-20,37.28000,35.23000,33.68000,37.68000,1.00000,1.15000
0-6-8,0-20,36.56000,34.83000,34.25000,38.29000,0.00000,-1.15000
0-6-8,0-20,36.14000,34.45000,33.63000,38.16000,0.00000,-1.20000
0-6-8,0-20,36.31000,35.30000,34.15000,37.71000,0.00000,-0.25000
0-6-8,0-20,36.83000,35.24000,33.62000,37.14000,1.00000,1.31000
0-6-8,0-20,36.67000,35.22000,34.04000,37.35000,1.00000,0.50000
0-6-8,0-20,36.50000,35.10000,33.76000,37.86000,0.00000,-0.02000
0-6-8,0-20,36.46000,34.97000,34.12000,37.77000,0.00000,-0.46000
0-6-8,0-20,36.68000,34.59000,33.88000,37.55000,0.00000,-0.16000
0-6-8,0-20,37.00000,35.11000,34.39000,38.20000,0.00000,-0.48000
0-6-8,0-20,36.91000,34.96000,34.41000,37.86000,0.00000,-0.40000
0-6-8,0-20,37.13000,35.19000,34.28000,36.84000,1.00000,1.20000
0-6-8,0-20,36.55000,34.22000,33.36000,37.73000,0.00000,-0.32000
0-6-8,0-20,36.53000,34.75000,33.55000,37.79000,0.00000,-0.06000
0-6-8,0-20,36.72000,34.66000,33.48000,37.87000,1.00000,0.03000
0-6-8,0-20,37.18000,35.14000,34.21000,38.00000,1.00000,0.11000
0-6-8,0-20,36.56000,34.89000,33.83000,37.95000,0.00000,-0.33000
0-6-8,0-20,36.50000,34.92000,34.36000,37.97000,0.00000,-0.91000
0-6-8,0-20,37.22000,35.30000,34.34000,37.62000,1.00000,0.56000
0-6-8,0-20,36.52000,35.03000,34.06000,37.33000,1.00000,0.16000
0-6-8,0-20,36.92000,35.29000,34.12000,37.54000,1.00000,0.55000
0-6-8,0-20,36.15000,34.77000,33.63000,37.34000,0.00000,-0.05000
