K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
20-2-0-18,37-0-6-20,23.92998,24.37527,22.18839,26.10883,1.00000,0.00803
0-2-20-48,15-48-18-6,24.32819,6.82454,1.10041,27.43646,1.00000,2.61586
15-18-0-20,6-37-0-20,24.11356,24.37568,22.18989,26.29539,1.00000,0.00396
6-48-0-2,20-8-15-2,24.28146,7.71074,1.23634,27.99083,1.00000,2.76504
2-48-37-8,48-0-15-20,7.10954,24.50392,1.10061,27.80917,1.00000,2.70369
48-2-37-0,2-48-37-6,24.08773,5.08766,3.33765,25.27660,1.00000,0.56114
18-15-0-6,15-0-20-2,24.05721,24.59531,22.24593,26.40817,0.00000,-0.00157
6-15-2-20,20-2-48-8,5.69837,7.34268,2.47513,10.50881,1.00000,0.05711
6-0-37-20,6-0-2-37,24.37322,24.25376,23.13674,25.48490,1.00000,0.00534
15-20-37-48,2-15-8-20,4.81347,7.71592,2.71009,9.79284,1.00000,0.02647
48-8-15-20,0-2-18-8,7.57548,23.87255,3.78884,27.43876,1.00000,0.22042
20-0-15-6,8-6-37-20,24.67276,7.72988,2.98825,26.85819,1.00000,2.55620
37-2-18-20,6-8-48-37,5.97483,7.58884,1.00000,12.35957,1.00000,0.20410
0-20-2-48,20-15-48-6,24.32363,5.56093,2.33807,26.80526,1.00000,0.74123
18-15-37-2,37-8-20-18,6.20900,8.32950,3.49858,11.01322,1.00000,0.02670
48-37-2-18,15-18-6-8,5.83680,9.25804,2.49999,12.58112,1.00000,0.01373
20-2-6-0,37-6-15-18,24.48699,6.72270,1.74943,27.40648,1.00000,2.05378
18-48-20-0-8,0-48-18-2-37,25.02382,24.70785,22.60518,27.13885,0.00000,-0.01235
20-6-37-2-48,20-0-8-2-48,6.32372,25.51692,3.57445,27.69862,1.00000,0.56757
20-48-2-6-8,15-0-18-8-20,9.04235,25.29479,5.02359,28.61848,1.00000,0.69506
18-0-48-2-6,18-48-6-8-20,24.89947,10.13215,5.35145,27.32457,1.00000,2.35559
0-20-15-6-48,6-20-15-48-8,25.69665,9.27508,5.56168,26.88587,1.00000,2.52418
18-48-20-37-2,6-8-37-48-0,7.07496,25.34989,2.10040,28.32634,1.00000,1.99811
18-15-37-20-2,37-0-6-8-2,7.44479,25.44171,2.23674,28.59462,1.00000,2.05515
8-37-15-2-0,8-15-37-48-18,25.55193,9.64775,6.24965,27.19614,1.00000,1.75389
18-6-15-8-20,37-2-18-20-6,10.50248,7.72378,5.48682,12.71483,1.00000,0.02460
48-15-6-2-20,2-15-18-6-8,6.79882,10.48788,4.46101,12.81962,1.00000,0.00607
8-2-48-6-15,8-2-20-48-0,9.26141,25.51311,6.11289,27.99474,1.00000,0.66688
2-0-6-48-37,37-0-48-8-18,25.27847,24.78910,22.96725,27.08921,1.00000,0.01112
8-15-0-48-18,37-20-6-8-0,25.08389,25.56132,22.13904,28.50965,0.00000,-0.00349
37-48-0-18-2,0-48-15-8-2,24.70933,25.57326,23.08370,27.19804,1.00000,0.00086
