K_T,SetA,SetB,SetA_r,SetB_r,AandB_r,AorB_r,IsSubmodularity,menos
0-6-8,0-20,23.49900,22.25000,21.04100,24.53500,1.00000,0.17300
0-6-8,0-20,23.35400,22.16700,20.83500,24.69800,0.00000,-0.01200
0-6-8,0-20,23.36700,22.20500,20.89500,24.72100,0.00000,-0.04400
0-6-8,0-20,23.30500,22.19900,20.91200,24.50300,1.00000,0.08900
0-6-8,0-20,23.46600,22.24400,20.96800,24.50100,1.00000,0.24100
0-6-8,0-20,23.34900,22.30700,21.05200,24.47400,1.00000,0.13000
0-6-8,0-20,23.26100,22.11400,20.75400,24.44200,1.00000,0.17900
0-6-8,0-20,23.30900,22.19600,20.97500,24.58100,0.00000,-0.05100
0-6-8,0-20,23.34200,22.22500,21.04100,24.45700,1.00000,0.06900
0-6-8,0-20,23.42800,22.22600,20.93700,24.57500,1.00000,0.14200
0-6-8,0-20,23.29200,22.13700,20.99100,24.51200,0.00000,-0.07400
0-6-8,0-20,23.22300,22.17400,20.82000,24.68400,0.00000,-0.10700
0-6-8,0-20,23.23400,22.10300,20.94600,24.52600,0.00000,-0.13500
0-6-8,0-20,23.29900,22.15200,20.78600,24.51400,1.00000,0.15100
0-6-8,0-20,23.40800,22.19500,21.05900,24.60100,0.00000,-0.05700
0-6-8,0-20,23.45400,22.25800,21.04600,24.59300,1.00000,0.07300
0-6-8,0-20,23.45200,22.23900,21.14500,24.53600,1.00000,0.01000
0-6-8,0-20,23.19500,22.25200,21.00200,24.62400,0.00000,-0.17900
0-6-8,0-20,23.22600,22.09000,20.93500,24.75300,0.00000,-0.37200
0-6-8,0-20,23.29900,22.02300,20.84400,24.56800,0.00000,-0.09000
0-6-8,0-20,23.28800,22.20400,20.94000,24.63100,0.00000,-0.07900
0-6-8,0-20,23.33700,22.14400,20.95200,24.55800,0.00000,-0.02900
0-6-8,0-20,23.31900,22.18700,20.89200,24.58300,1.00000,0.03100
0-6-8,0-20,23.40000,22.12300,20.92300,24.51600,1.00000,0.08400
0-6-8,0-20,23.53100,22.17700,20.89800,24.57900,1.00000,0.23100
0-6-8,0-20,23.23200,22.19800,21.00700,24.45400,0.00000,-0.03100
0-6-8,0-20,23.32500,22.22200,20.96800,24.63500,0.00000,-0.05600
0-6-8,0-20,23.45800,22.21300,20.99600,24.47700,1.00000,0.19800
0-6-8,0-20,23.34600,22.14600,21.00700,24.59900,0.00000,-0.11400
0-6-8,0-20,23.30800,22.10000,20.85600,24.39100,1.00000,0.16100
0-6-8,0-20,23.39600,22.17200,20.91200,24.56400,1.00000,0.09200
0-6-8,0-20,23.31200,22.20700,20.91700,24.64400,0.00000,-0.04200
0-6-8,0-20,23.43100,22.21400,20.97300,24.51200,1.00000,0.16000
0-6-8,0-20,23.34300,22.18100,20.94900,24.49200,1.00000,0.08300
